,Forks,Full_Name,Language,Name,PRs_count,Project_ID,Stars,Watchers
849,3614.0,microsoft/autogen,Jupyter Notebook,autogen,1193.0,680120071.0,25286.0,25286.0
850,2790.0,ycm-core/YouCompleteMe,Python,YouCompleteMe,998.0,4037197.0,25273.0,25273.0
851,3423.0,quasarframework/quasar,JavaScript,quasar,4604.0,43695474.0,25239.0,25239.0
852,3105.0,spipm/Depix,Python,Depix,31.0,319029846.0,25202.0,25202.0
853,5456.0,hollischuang/toBeTopJavaer,Java,toBeTopJavaer,74.0,154648112.0,25162.0,25162.0
854,3220.0,emscripten-core/emscripten,C++,emscripten,12459.0,1357796.0,25161.0,25161.0
855,3674.0,airbnb/lottie-ios,Swift,lottie-ios,845.0,70198664.0,25158.0,25158.0
856,5992.0,qianguyihao/Web,,Web,82.0,77912349.0,25143.0,25143.0
857,3773.0,qbittorrent/qBittorrent,C++,qBittorrent,4247.0,3351871.0,25133.0,25133.0
858,4473.0,terryum/awesome-deep-learning-papers,TeX,awesome-deep-learning-papers,74.0,60325062.0,25131.0,25131.0
859,7620.0,nothings/stb,C,stb,715.0,20159867.0,25131.0,25131.0
860,3123.0,mbeaudru/modern-js-cheatsheet,,modern-js-cheatsheet,91.0,103953059.0,25128.0,25128.0
861,5570.0,littlecodersh/ItChat,Python,ItChat,108.0,49935814.0,25096.0,25096.0
862,12928.0,ageron/handson-ml,Jupyter Notebook,handson-ml,123.0,51863547.0,25095.0,25095.0
863,7928.0,akveo/ngx-admin,TypeScript,ngx-admin,981.0,59652928.0,25045.0,25045.0
864,3142.0,imDazui/Tvlist-awesome-m3u-m3u8,,Tvlist-awesome-m3u-m3u8,12.0,82359910.0,25030.0,25030.0
865,5948.0,s0md3v/roop,Python,roop,218.0,646480766.0,25004.0,25004.0
866,4257.0,getredash/redash,Python,redash,4120.0,13926404.0,24984.0,24984.0
867,1443.0,nicolargo/glances,Python,glances,801.0,2909429.0,24983.0,24983.0
868,1694.0,vercel/turbo,Rust,turbo,5456.0,413918947.0,24980.0,24980.0
869,2704.0,zbezj/HEU_KMS_Activator,,HEU_KMS_Activator,2.0,193292061.0,24979.0,24979.0
870,4464.0,proxyee-down-org/proxyee-down,Java,proxyee-down,37.0,108252892.0,24972.0,24972.0
871,6813.0,zhayujie/chatgpt-on-wechat,Python,chatgpt-on-wechat,326.0,522158088.0,24960.0,24960.0
872,8677.0,apache/incubator-seata,Java,incubator-seata,2757.0,163387337.0,24948.0,24948.0
873,1565.0,derailed/k9s,Go,k9s,960.0,167596393.0,24947.0,24947.0
874,2725.0,deezer/spleeter,Python,spleeter,120.0,211124697.0,24939.0,24939.0
875,5949.0,SDWebImage/SDWebImage,Objective-C,SDWebImage,1346.0,313419.0,24921.0,24921.0
876,6003.0,signalapp/Signal-Android,Java,Signal-Android,2753.0,2990192.0,24914.0,24914.0
877,2887.0,Vision-CAIR/MiniGPT-4,Python,MiniGPT-4,52.0,628419800.0,24907.0,24907.0
878,2462.0,kataras/iris,Go,iris,683.0,50709152.0,24886.0,24886.0
879,1482.0,kuchin/awesome-cto,,awesome-cto,24.0,76679496.0,24858.0,24858.0
880,3931.0,discordjs/discord.js,TypeScript,discord.js,5512.0,40484398.0,24826.0,24826.0
881,5047.0,python-telegram-bot/python-telegram-bot,Python,python-telegram-bot,1720.0,38696925.0,24826.0,24826.0
882,3227.0,haizlin/fe-interview,JavaScript,fe-interview,17.0,181807583.0,24816.0,24816.0
883,1435.0,rollup/rollup,JavaScript,rollup,2197.0,35640229.0,24811.0,24811.0
884,1832.0,refinedev/refine,TypeScript,refine,4290.0,331293626.0,24807.0,24807.0
885,1374.0,nylas/nylas-mail,JavaScript,nylas-mail,255.0,25315643.0,24788.0,24788.0
886,2245.0,taichi-dev/taichi,C++,taichi,5799.0,74660642.0,24778.0,24778.0
887,2106.0,google-research/tuning_playbook,,tuning_playbook,26.0,590669331.0,24774.0,24774.0
888,2248.0,tokio-rs/tokio,Rust,tokio,3733.0,67836789.0,24748.0,24748.0
889,4927.0,scwang90/SmartRefreshLayout,Java,SmartRefreshLayout,28.0,93152223.0,24683.0,24683.0
890,4892.0,telegramdesktop/tdesktop,C++,tdesktop,1923.0,19374812.0,24616.0,24616.0
891,1849.0,pypa/pipenv,Python,pipenv,1876.0,79510167.0,24614.0,24614.0
892,4605.0,react-native-elements/react-native-elements,MDX,react-native-elements,1642.0,67709808.0,24595.0,24595.0
893,4652.0,greenrobot/EventBus,Java,EventBus,133.0,5070389.0,24593.0,24593.0
894,2893.0,nsqio/nsq,Go,nsq,825.0,4307108.0,24588.0,24588.0
895,1854.0,fish-shell/fish-shell,Rust,fish-shell,3245.0,4279682.0,24586.0,24586.0
896,10372.0,dotnet-architecture/eShopOnContainers,C#,eShopOnContainers,854.0,70104825.0,24581.0,24581.0
897,725.0,rxhanson/Rectangle,Swift,Rectangle,246.0,193162629.0,24538.0,24538.0
898,1910.0,openfaas/faas,Go,faas,930.0,77144337.0,24538.0,24538.0
899,1201.0,feathericons/feather,JavaScript,feather,593.0,20270252.0,24495.0,24495.0
900,989.0,KRTirtho/spotube,Dart,spotube,287.0,338719962.0,24477.0,24477.0
901,9574.0,ApolloAuto/apollo,C++,apollo,10991.0,96246170.0,24455.0,24455.0
902,1978.0,outline/outline,TypeScript,outline,2487.0,59435364.0,24445.0,24445.0
903,5084.0,YunaiV/ruoyi-vue-pro,Java,ruoyi-vue-pro,102.0,332357698.0,24401.0,24401.0
904,4107.0,vuejs/devtools,TypeScript,devtools,442.0,24579238.0,24357.0,24357.0
905,6150.0,datasciencemasters/go,,go,143.0,12104024.0,24331.0,24331.0
906,3879.0,mozilla/DeepSpeech,C++,DeepSpeech,1674.0,60273704.0,24324.0,24324.0
907,4387.0,eslint/eslint,JavaScript,eslint,7288.0,11061773.0,24313.0,24313.0
908,6929.0,Asabeneh/30-Days-Of-React,JavaScript,30-Days-Of-React,324.0,299628763.0,24310.0,24310.0
909,1745.0,mantinedev/mantine,TypeScript,mantine,1561.0,327628682.0,24298.0,24298.0
910,1195.0,viatsko/awesome-vscode,JavaScript,awesome-vscode,331.0,51270739.0,24286.0,24286.0
911,782.0,microsoft/cascadia-code,Python,cascadia-code,112.0,196284711.0,24283.0,24283.0
912,2284.0,mli/paper-reading,,paper-reading,13.0,419991646.0,24280.0,24280.0
913,1254.0,localForage/localForage,JavaScript,localForage,376.0,14003349.0,24280.0,24280.0
914,3061.0,matteocrippa/awesome-swift,Ruby,awesome-swift,1690.0,21696302.0,24277.0,24277.0
915,5355.0,withfig/autocomplete,TypeScript,autocomplete,1765.0,299482335.0,24274.0,24274.0
916,5239.0,ossrs/srs,C++,srs,712.0,34777562.0,24272.0,24272.0
917,1007.0,tailwindlabs/headlessui,TypeScript,headlessui,661.0,295992065.0,24257.0,24257.0
918,1241.0,utmapp/UTM,Swift,UTM,325.0,181042062.0,24257.0,24257.0
919,12589.0,FlowiseAI/Flowise,TypeScript,Flowise,790.0,621803253.0,24249.0,24249.0
920,9780.0,openssl/openssl,C,openssl,13948.0,7634677.0,24229.0,24229.0
921,706.0,charmbracelet/bubbletea,Go,bubbletea,569.0,233130089.0,24225.0,24225.0
922,5675.0,yeasy/docker_practice,Go,docker_practice,324.0,23689830.0,24224.0,24224.0
923,6403.0,mbadolato/iTerm2-Color-Schemes,Shell,iTerm2-Color-Schemes,330.0,1554093.0,24202.0,24202.0
924,995.0,vercel/pkg,JavaScript,pkg,292.0,65233633.0,24184.0,24184.0
925,11631.0,matterport/Mask_RCNN,Python,Mask_RCNN,288.0,107595270.0,24163.0,24163.0
926,4159.0,ReactiveX/RxSwift,Swift,RxSwift,1317.0,33569135.0,24162.0,24162.0
927,2995.0,TanStack/table,TypeScript,table,1165.0,71487058.0,24150.0,24150.0
928,2149.0,tmrts/go-patterns,Go,go-patterns,92.0,48003886.0,24149.0,24149.0
929,11625.0,OpenZeppelin/openzeppelin-contracts,JavaScript,openzeppelin-contracts,3025.0,64700934.0,24144.0,24144.0
930,1702.0,firecracker-microvm/firecracker,Rust,firecracker,3140.0,107505869.0,24112.0,24112.0
931,5101.0,CymChad/BaseRecyclerViewAdapterHelper,Kotlin,BaseRecyclerViewAdapterHelper,289.0,55886798.0,24096.0,24096.0
932,3412.0,rwaldron/idiomatic.js,,idiomatic.js,178.0,1800198.0,24096.0,24096.0
933,6660.0,angular/components,TypeScript,components,13976.0,49016322.0,24089.0,24089.0
934,1274.0,makeplane/plane,TypeScript,plane,3524.0,568098118.0,24083.0,24083.0
935,2252.0,sirupsen/logrus,Go,logrus,743.0,13628513.0,24082.0,24082.0
936,2663.0,tinygrad/tinygrad,Python,tinygrad,3712.0,305144746.0,24066.0,24066.0
937,5149.0,marmelab/react-admin,TypeScript,react-admin,5372.0,63226588.0,24047.0,24047.0
938,6157.0,hwdsl2/setup-ipsec-vpn,Shell,setup-ipsec-vpn,105.0,49217007.0,24039.0,24039.0
939,4573.0,svc-develop-team/so-vits-svc,Python,so-vits-svc,186.0,612139233.0,24036.0,24036.0
940,3528.0,mdbootstrap/mdb-ui-kit,SCSS,mdb-ui-kit,339.0,23069399.0,24034.0,24034.0
941,2362.0,Wox-launcher/Wox,Go,Wox,492.0,15315789.0,23989.0,23989.0
942,4156.0,iview/iview,Vue,iview,1069.0,64355429.0,23972.0,23972.0
943,1436.0,sdras/awesome-actions,,awesome-actions,595.0,153500249.0,23961.0,23961.0
944,944.0,neoclide/coc.nvim,TypeScript,coc.nvim,1235.0,131770422.0,23960.0,23960.0
945,4602.0,envoyproxy/envoy,C++,envoy,22860.0,65214191.0,23951.0,23951.0
946,3415.0,gedoor/legado,Kotlin,legado,1156.0,187961907.0,23939.0,23939.0
947,4228.0,inconshreveable/ngrok,Go,ngrok,82.0,8900723.0,23938.0,23938.0
948,2624.0,hammerjs/hammer.js,JavaScript,hammer.js,250.0,3602123.0,23928.0,23928.0
949,1142.0,zyedidia/micro,Go,micro,960.0,53632140.0,23924.0,23924.0
950,4168.0,johnpapa/angular-styleguide,,angular-styleguide,444.0,22362099.0,23904.0,23904.0
951,859.0,dragonflydb/dragonfly,C++,dragonfly,1898.0,437245741.0,23899.0,23899.0
952,4693.0,Netflix/Hystrix,Java,Hystrix,812.0,6766558.0,23885.0,23885.0
953,668.0,rome/tools,Rust,tools,3097.0,241805592.0,23880.0,23880.0
954,2009.0,ueberdosis/tiptap,TypeScript,tiptap,1043.0,145464445.0,23880.0,23880.0
955,1607.0,zloirock/core-js,JavaScript,core-js,360.0,11481338.0,23862.0,23862.0
956,1462.0,restic/restic,Go,restic,2251.0,19205896.0,23824.0,23824.0
957,2573.0,VundleVim/Vundle.vim,Vim Script,Vundle.vim,244.0,995750.0,23817.0,23817.0
958,1411.0,vapor/vapor,Swift,vapor,1476.0,49910095.0,23809.0,23809.0
959,2063.0,AvaloniaUI/Avalonia,C#,Avalonia,5351.0,14964475.0,23797.0,23797.0
960,3322.0,dimsemenov/PhotoSwipe,JavaScript,PhotoSwipe,234.0,1580851.0,23783.0,23783.0
961,5750.0,academic/awesome-datascience,,awesome-datascience,372.0,21515044.0,23776.0,23776.0
962,2067.0,Igglybuff/awesome-piracy,HTML,awesome-piracy,399.0,152327866.0,23776.0,23776.0
963,2750.0,filebrowser/filebrowser,Go,filebrowser,692.0,42332863.0,23768.0,23768.0
964,5206.0,jumpserver/jumpserver,Python,jumpserver,6918.0,21484781.0,23763.0,23763.0
965,7740.0,DrKLO/Telegram,Java,Telegram,636.0,13862381.0,23745.0,23745.0
966,993.0,VSCodium/vscodium,Shell,vscodium,482.0,144590939.0,23731.0,23731.0
967,5537.0,heartcombo/devise,Ruby,devise,1450.0,308770.0,23716.0,23716.0
968,2884.0,locustio/locust,Python,locust,1078.0,1377867.0,23690.0,23690.0
969,1642.0,NativeScript/NativeScript,TypeScript,NativeScript,3633.0,31492490.0,23681.0,23681.0
970,1057.0,chubin/wttr.in,Python,wttr.in,311.0,48623558.0,23656.0,23656.0
971,2577.0,OpenDevin/OpenDevin,Python,OpenDevin,688.0,771302083.0,23631.0,23631.0
972,5697.0,gitlabhq/gitlabhq,Ruby,gitlabhq,3623.0,2500088.0,23605.0,23605.0
973,1431.0,ramda/ramda,JavaScript,ramda,1765.0,10851820.0,23586.0,23586.0
974,4560.0,keon/algorithms,Python,algorithms,758.0,74073233.0,23574.0,23574.0
975,3784.0,alibaba/flutter-go,Dart,flutter-go,191.0,164608222.0,23568.0,23568.0
976,2030.0,goldbergyoni/javascript-testing-best-practices,JavaScript,javascript-testing-best-practices,194.0,195226340.0,23549.0,23549.0
977,4578.0,celery/celery,Python,celery,3328.0,184460.0,23538.0,23538.0
978,713.0,Textualize/textual,Python,textual,1858.0,355959597.0,23537.0,23537.0
979,2575.0,requarks/wiki,Vue,wiki,654.0,65848095.0,23528.0,23528.0
980,1457.0,doczjs/docz,TypeScript,docz,487.0,125596489.0,23505.0,23505.0
981,4905.0,syl20bnr/spacemacs,Emacs Lisp,spacemacs,7774.0,7212645.0,23493.0,23493.0
982,2882.0,kahun/awesome-sysadmin,,awesome-sysadmin,496.0,16677706.0,23459.0,23459.0
983,1280.0,DevToys-app/DevToys,C#,DevToys,446.0,411493648.0,23449.0,23449.0
984,2737.0,RVC-Boss/GPT-SoVITS,Python,GPT-SoVITS,294.0,743230067.0,23446.0,23446.0
985,8407.0,vnpy/vnpy,Python,vnpy,1461.0,31522041.0,23443.0,23443.0
986,1179.0,grafana/k6,Go,k6,1946.0,54400687.0,23420.0,23420.0
987,1517.0,rwf2/Rocket,Rust,Rocket,765.0,54168759.0,23410.0,23410.0
988,1064.0,t3-oss/create-t3-app,TypeScript,create-t3-app,1248.0,495836457.0,23406.0,23406.0
989,2490.0,pure-css/pure,JavaScript,pure,650.0,9603240.0,23401.0,23401.0
990,1974.0,homebridge/homebridge,TypeScript,homebridge,396.0,27388642.0,23361.0,23361.0
991,1311.0,fyne-io/fyne,Go,fyne,1964.0,120227732.0,23326.0,23326.0
992,3288.0,elixir-lang/elixir,Elixir,elixir,8195.0,1234714.0,23314.0,23314.0
993,1825.0,dapr/dapr,Go,dapr,4057.0,192632000.0,23308.0,23308.0
994,661.0,ogham/exa,Rust,exa,367.0,20060596.0,23289.0,23289.0
995,6428.0,apache/skywalking,Java,skywalking,5102.0,45721011.0,23287.0,23287.0
996,4970.0,react-navigation/react-navigation,TypeScript,react-navigation,1818.0,80149262.0,23271.0,23271.0
997,8290.0,android/architecture-components-samples,Kotlin,architecture-components-samples,373.0,90792131.0,23270.0,23270.0
998,3510.0,libuv/libuv,C,libuv,2411.0,14812739.0,23268.0,23268.0
999,3357.0,reduxjs/react-redux,TypeScript,react-redux,821.0,38934449.0,23241.0,23241.0
1000,759.0,ai/nanoid,JavaScript,nanoid,218.0,99401299.0,23229.0,23229.0
1001,2131.0,myshell-ai/OpenVoice,Python,OpenVoice,42.0,725089041.0,23227.0,23227.0
1002,1540.0,XIU2/TrackersListCollection,,TrackersListCollection,14.0,212619489.0,23226.0,23226.0
1003,1497.0,flameshot-org/flameshot,C++,flameshot,1012.0,90902132.0,23199.0,23199.0
1004,2417.0,github/copilot-docs,,copilot-docs,39.0,420459569.0,23190.0,23190.0
1005,12962.0,apache/flink,Java,flink,24738.0,20587599.0,23187.0,23187.0
1006,4507.0,eriklindernoren/ML-From-Scratch,Python,ML-From-Scratch,36.0,80990461.0,23186.0,23186.0
1007,13984.0,element-plus/element-plus,TypeScript,element-plus,6887.0,281319253.0,23179.0,23179.0
1008,1848.0,MostlyAdequate/mostly-adequate-guide,JavaScript,mostly-adequate-guide,369.0,35133520.0,23177.0,23177.0
1009,3771.0,iperov/DeepFaceLive,Python,DeepFaceLive,25.0,321659062.0,23157.0,23157.0
1010,2943.0,changkun/modern-cpp-tutorial,C++,modern-cpp-tutorial,141.0,66088979.0,23141.0,23141.0
1011,1425.0,refined-github/refined-github,TypeScript,refined-github,3390.0,51769689.0,23118.0,23118.0
1012,2884.0,OpenBMB/ChatDev,Shell,ChatDev,146.0,683892956.0,23114.0,23114.0
1013,1995.0,StreisandEffect/streisand,Shell,streisand,649.0,18044526.0,23112.0,23112.0
1014,4694.0,datawhalechina/pumpkin-book,,pumpkin-book,59.0,162783195.0,23094.0,23094.0
1015,3508.0,highlightjs/highlight.js,JavaScript,highlight.js,1940.0,1213225.0,23075.0,23075.0
1016,3807.0,tiangolo/full-stack-fastapi-template,TypeScript,full-stack-fastapi-template,386.0,172227885.0,23073.0,23073.0
1017,1917.0,microsoft/JARVIS,Python,JARVIS,55.0,621118467.0,23065.0,23065.0
1018,1993.0,sunface/rust-course,Rust,rust-course,844.0,143822069.0,23054.0,23054.0
1019,538.0,kdeldycke/awesome-falsehood,,awesome-falsehood,148.0,67687706.0,23038.0,23038.0
1020,2171.0,Molunerfinn/PicGo,TypeScript,PicGo,43.0,113965016.0,23029.0,23029.0
1021,2158.0,medusajs/medusa,TypeScript,medusa,4853.0,234739976.0,23020.0,23020.0
1022,4585.0,ultralytics/ultralytics,Python,ultralytics,2170.0,535360445.0,23007.0,23007.0
1023,2394.0,guzzle/guzzle,PHP,guzzle,1366.0,1420053.0,22992.0,22992.0
1024,2039.0,NvChad/NvChad,Lua,NvChad,663.0,345368765.0,22979.0,22979.0
1025,35464.0,freeCodeCamp/freeCodeCamp,TypeScript,freeCodeCamp,36044.0,28457823.0,388733.0,388733.0
1026,59994.0,EbookFoundation/free-programming-books,,free-programming-books,9886.0,13491895.0,320754.0,320754.0
1027,26799.0,sindresorhus/awesome,,awesome,2012.0,21737465.0,301116.0,301116.0
1028,31839.0,public-apis/public-apis,Python,public-apis,3147.0,54346799.0,292440.0,292440.0
1029,73691.0,jwasham/coding-interview-university,,coding-interview-university,959.0,60493101.0,290718.0,290718.0
1030,37023.0,kamranahmedse/developer-roadmap,TypeScript,developer-roadmap,3084.0,85077558.0,275564.0,275564.0
1031,21254.0,996icu/996.ICU,,996.ICU,1975.0,177736533.0,269071.0,269071.0
1032,24525.0,codecrafters-io/build-your-own-x,,build-your-own-x,384.0,132750724.0,258451.0,258451.0
1033,43571.0,donnemartin/system-design-primer,Python,system-design-primer,526.0,83222441.0,255305.0,255305.0
1034,45283.0,facebook/react,JavaScript,react,14964.0,10270250.0,222083.0,222083.0
1035,33617.0,vuejs/vue,TypeScript,vue,2515.0,11730342.0,206995.0,206995.0
1036,24493.0,vinta/awesome-python,Python,awesome-python,1898.0,21289110.0,205642.0,205642.0
1037,29550.0,trekhleb/javascript-algorithms,JavaScript,javascript-algorithms,731.0,126577260.0,182902.0,182902.0
1038,73859.0,tensorflow/tensorflow,C++,tensorflow,27002.0,45717250.0,182551.0,182551.0
1039,43639.0,TheAlgorithms/Python,Python,Python,9402.0,63476337.0,179785.0,179785.0
1040,8999.0,awesome-selfhosted/awesome-selfhosted,,awesome-selfhosted,3037.0,36633370.0,178652.0,178652.0
1041,33222.0,getify/You-Dont-Know-JS,,You-Dont-Know-JS,889.0,14440270.0,176320.0,176320.0
1042,50740.0,CyC2018/CS-Notes,,CS-Notes,611.0,121395510.0,172404.0,172404.0
1043,51837.0,torvalds/linux,C,linux,806.0,2325298.0,170642.0,170642.0
1044,22329.0,practical-tutorials/project-based-learning,,project-based-learning,385.0,88011908.0,169444.0,169444.0
1045,25585.0,ohmyzsh/ohmyzsh,Shell,ohmyzsh,7195.0,291137.0,168931.0,168931.0
1046,78366.0,twbs/bootstrap,JavaScript,bootstrap,15152.0,2126244.0,167508.0,167508.0
1047,20492.0,ossu/computer-science,,computer-science,428.0,19415064.0,162894.0,162894.0
1048,26575.0,flutter/flutter,Dart,flutter,52603.0,31792824.0,161909.0,161909.0
1049,42218.0,Significant-Gravitas/AutoGPT,JavaScript,AutoGPT,3762.0,614765452.0,161514.0,161514.0
1050,27663.0,microsoft/vscode,TypeScript,vscode,29360.0,41881900.0,158437.0,158437.0
1051,83273.0,github/gitignore,,gitignore,4349.0,1062897.0,157891.0,157891.0
1052,51350.0,jackfrued/Python-100-Days,Python,Python-100-Days,337.0,123458551.0,150173.0,150173.0
1053,14281.0,jlevy/the-art-of-command-line,,the-art-of-command-line,586.0,35955666.0,148861.0,148861.0
1054,45187.0,Snailclimb/JavaGuide,Java,JavaGuide,1296.0,132464395.0,143265.0,143265.0
1055,26147.0,airbnb/javascript,JavaScript,javascript,1564.0,6498492.0,141887.0,141887.0
1056,8840.0,trimstray/the-book-of-secret-knowledge,,the-book-of-secret-knowledge,264.0,138393139.0,130268.0,130268.0
1057,25001.0,AUTOMATIC1111/stable-diffusion-webui,Python,stable-diffusion-webui,2908.0,527591471.0,130088.0,130088.0
1058,9668.0,ytdl-org/youtube-dl,Python,youtube-dl,4907.0,1039520.0,128583.0,128583.0
1059,24840.0,huggingface/transformers,Python,transformers,15564.0,155220641.0,125310.0,125310.0
1060,23097.0,labuladong/fucking-algorithm,Markdown,fucking-algorithm,494.0,241576270.0,123453.0,123453.0
1061,11594.0,avelino/awesome-go,Go,awesome-go,4550.0,21540759.0,121116.0,121116.0
1062,25825.0,vercel/next.js,JavaScript,next.js,21467.0,70107786.0,120773.0,120773.0
1063,17194.0,golang/go,Go,go,3898.0,23096959.0,119724.0,119724.0
1064,11863.0,Chalarangelo/30-seconds-of-code,JavaScript,30-seconds-of-code,1605.0,112507086.0,119307.0,119307.0
1065,23954.0,facebook/react-native,C++,react-native,16894.0,29028775.0,115986.0,115986.0
1066,14929.0,electron/electron,C++,electron,21677.0,9384267.0,112020.0,112020.0
1067,13896.0,yangshun/tech-interview-handbook,TypeScript,tech-interview-handbook,536.0,62607227.0,110393.0,110393.0
1068,28092.0,justjavac/free-programming-books-zh_CN,,free-programming-books-zh_CN,464.0,14098069.0,109215.0,109215.0
1069,22912.0,d3/d3,Shell,d3,1172.0,943149.0,107679.0,107679.0
1070,38445.0,kubernetes/kubernetes,Go,kubernetes,79269.0,20580498.0,106906.0,106906.0
1071,6154.0,microsoft/PowerToys,C#,PowerToys,5197.0,184456251.0,104501.0,104501.0
1072,10719.0,axios/axios,JavaScript,axios,1597.0,23088740.0,104059.0,104059.0
1073,27917.0,nodejs/node,JavaScript,node,33233.0,27193779.0,103919.0,103919.0
1074,14008.0,f/awesome-chatgpt-prompts,HTML,awesome-chatgpt-prompts,570.0,574523116.0,103794.0,103794.0
1075,9956.0,Genymobile/scrcpy,C,scrcpy,434.0,111583593.0,102213.0,102213.0
1076,26590.0,facebook/create-react-app,JavaScript,create-react-app,4264.0,63537249.0,101899.0,101899.0
1077,35090.0,mrdoob/three.js,JavaScript,three.js,15765.0,576201.0,98977.0,98977.0
1078,12187.0,microsoft/TypeScript,TypeScript,TypeScript,17473.0,20929025.0,98061.0,98061.0
1079,9808.0,goldbergyoni/nodebestpractices,Dockerfile,nodebestpractices,954.0,103633984.0,96386.0,96386.0
1080,24634.0,angular/angular,TypeScript,angular,27041.0,24195339.0,94587.0,94587.0
1081,8096.0,microsoft/terminal,C++,terminal,4162.0,100060912.0,93575.0,93575.0
1082,12009.0,rust-lang/rust,Rust,rust,71744.0,724712.0,93096.0,93096.0
1083,5135.0,denoland/deno,Rust,deno,12697.0,133442384.0,92977.0,92977.0
1084,31490.0,mui/material-ui,TypeScript,material-ui,22048.0,23083156.0,91687.0,91687.0
1085,46028.0,ant-design/ant-design,TypeScript,ant-design,17058.0,34526884.0,90271.0,90271.0
1086,12029.0,ryanmcdermott/clean-code-javascript,JavaScript,clean-code-javascript,283.0,74791366.0,89721.0,89721.0
1087,12115.0,GrowingGit/GitHub-Chinese-Top-Charts,Java,GitHub-Chinese-Top-Charts,25.0,206462776.0,89179.0,89179.0
1088,8971.0,puppeteer/puppeteer,TypeScript,puppeteer,5565.0,90796663.0,86830.0,86830.0
1089,25901.0,iluwatar/java-design-patterns,Java,java-design-patterns,1981.0,22790488.0,86509.0,86509.0
1090,30309.0,PanJiaChen/vue-element-admin,Vue,vue-element-admin,586.0,88464704.0,86430.0,86430.0
1091,9428.0,521xueweihan/HelloGitHub,Python,HelloGitHub,42.0,58028038.0,85080.0,85080.0
1092,9140.0,ripienaar/free-for-dev,HTML,free-for-dev,3207.0,32484381.0,84018.0,84018.0
1093,18273.0,godotengine/godot,C++,godot,40851.0,15634981.0,83833.0,83833.0
1094,12883.0,langchain-ai/langchain,Python,langchain,11925.0,552661142.0,83792.0,83792.0
1095,5612.0,papers-we-love/papers-we-love,Shell,papers-we-love,511.0,15204860.0,83551.0,83551.0
1096,3399.0,nvbn/thefuck,Python,thefuck,689.0,33614304.0,82876.0,82876.0
1097,9015.0,storybookjs/storybook,TypeScript,storybook,12195.0,54173593.0,82869.0,82869.0
1098,12179.0,microsoft/Web-Dev-For-Beginners,JavaScript,Web-Dev-For-Beginners,839.0,311525798.0,81508.0,81508.0
1099,12679.0,fatedier/frp,Go,frp,857.0,48378947.0,79954.0,79954.0
1100,16232.0,animate-css/animate.css,CSS,animate.css,869.0,2561582.0,79786.0,79786.0
1101,3945.0,tailwindlabs/tailwindcss,TypeScript,tailwindcss,2614.0,106017343.0,78538.0,78538.0
1102,7175.0,gothinkster/realworld,TypeScript,realworld,816.0,52631841.0,78316.0,78316.0
1103,1774.0,iptv-org/iptv,JavaScript,iptv,6853.0,157616880.0,78289.0,78289.0
1104,21075.0,pytorch/pytorch,Python,pytorch,83401.0,65600975.0,78049.0,78049.0
1105,2274.0,tauri-apps/tauri,Rust,tauri,4350.0,196701619.0,77505.0,77505.0
1106,8709.0,Hack-with-Github/Awesome-Hacking,,Awesome-Hacking,104.0,55076063.0,77472.0,77472.0
1107,30806.0,django/django,Python,django,18062.0,4164482.0,76867.0,76867.0
1108,7329.0,mtdvio/every-programmer-should-know,,every-programmer-should-know,164.0,101296881.0,76857.0,76857.0
1109,23870.0,laravel/laravel,PHP,laravel,4734.0,1863329.0,76845.0,76845.0
1110,5294.0,neovim/neovim,Vim Script,neovim,17124.0,16408992.0,76672.0,76672.0
1111,45862.0,tensorflow/models,Python,models,3796.0,51117837.0,76612.0,76612.0
1112,3952.0,sveltejs/svelte,JavaScript,svelte,4823.0,74293321.0,76584.0,76584.0
1113,35331.0,bitcoin/bitcoin,C++,bitcoin,20661.0,1181927.0,76091.0,76091.0
1114,7652.0,nvm-sh/nvm,Shell,nvm,1065.0,612230.0,75790.0,75790.0
1115,55607.0,opencv/opencv,C++,opencv,14879.0,5108051.0,75684.0,75684.0
1116,7835.0,gin-gonic/gin,Go,gin,1724.0,20904437.0,75570.0,75570.0
1117,9512.0,krahets/hello-algo,Java,hello-algo,965.0,561730219.0,75552.0,75552.0
1118,28303.0,macrozheng/mall,Java,mall,120.0,127988011.0,75490.0,75490.0
1119,3052.0,tonsky/FiraCode,Clojure,FiraCode,186.0,26500787.0,75360.0,75360.0
1120,9169.0,florinpop17/app-ideas,,app-ideas,665.0,172562475.0,75025.0,75025.0
1121,13972.0,MisterBooo/LeetCodeAnimation,Java,LeetCodeAnimation,76.0,160640094.0,74991.0,74991.0
1122,18849.0,doocs/advanced-java,Java,advanced-java,118.0,151834062.0,74337.0,74337.0
1123,6571.0,excalidraw/excalidraw,TypeScript,excalidraw,4448.0,231283452.0,73215.0,73215.0
1124,7215.0,massgravel/Microsoft-Activation-Scripts,Batchfile,Microsoft-Activation-Scripts,24.0,233472199.0,73112.0,73112.0
1125,12179.0,FortAwesome/Font-Awesome,JavaScript,Font-Awesome,684.0,3470471.0,73039.0,73039.0
1126,40054.0,spring-projects/spring-boot,Java,spring-boot,6213.0,6296790.0,72857.0,72857.0
1127,7322.0,gohugoio/hugo,Go,hugo,5112.0,11180687.0,72598.0,72598.0
1128,6108.0,jaywcjlove/awesome-mac,JavaScript,awesome-mac,979.0,63539055.0,71473.0,71473.0
1129,6867.0,typicode/json-server,JavaScript,json-server,392.0,14747598.0,71254.0,71254.0
